연도,변동사유발생연월일,판매업의종류,구분,업체명,소재지
2011,20110920,용제판매소,등록취소,㈜미래이엔지,충청북도 음성군 대소면 미곡리 61-59
2011,20110921,주유소,폐업,임실주유소,전라북도 임실군 임실읍 이도리 230-1
2011,20110922,주유소,사업재개,동원주유소,울산광역시 남구 무거동 333-2
2011,20110922,일반판매소,휴업,장수석유,경상북도 영주시 장수면 반구리 988-1
2011,20110922,주유소,폐업,진월주유소,광주광역시 남구 진월동 431-4
2011,20110923,일반대리점,폐업,(주)세진해상,전라남도 여수시 여서동 380
2011,20110923,일반판매소,폐업,경북에너지,경상북도 경산시 진량읍 공단로 437-3
2011,20110923,주유소,휴업,지에스칼텍스(주)세계로,경기도 수원시 권선구 권선동 1029
2011,20110926,용제대리점,폐업,(주)태융,전라남도 여수시 월하동 1149
2011,20110926,주유소,폐업,구암주유소,대전광역시 유성구 구암동 517
2011,20110927,일반판매소,폐업,광동석유,전라남도 광양시 광양읍 우산리 563-6
2011,20110927,용제판매소,등록취소,대길상사,대전광역시 중구 중촌동 98-21
2011,20110927,주유소,신규,수협금산,전라남도 고흥군 금산면오천리 521
2011,20110927,주유소,폐업,아세아주유소,경상북도 경산시 대학로 80
2011,20110927,주유소,신규,즐거운주유소,전라남도 화순군 화순읍 영양리 266-2
2011,20110928,용제대리점,신규,(주)혁진,전라남도 여수시 선원동 1281-5
2011,20110928,일반판매소,폐업,대우석유,부산광역시 동구 좌천동 954-2
2011,20110928,주유소,폐업,부평IC주유소,인천광역시 부평구 청천동 437-2
2011,20110928,주유소,신규,산동주유소,광주광역시 광산구 북문대로 319
2011,20110929,대리점,신규등록,경남오일넷(주)삼천포지점,경상남도 사천시 서동 322-68
2011,20110929,주유소,휴업,만인,대전광역시 동구 하소동 458-1
2011,20110929,일반대리점,폐업,주식회사지앤이인천지점,인천광역시 계양구 서운동 147-20 2층 201호
2011,20110930,주유소,폐업,(주)현대금파북인천주유소,인천광역시 부평구 청천동 391
2011,20110930,석유판매업,신규,삼원석유,광주광역시 동구 계림동 988
2011,20110930,석유판매업,신규,진양석유,광주광역시 동구 계림동 1491
2011,20110930,주유소,신규,한들주유소,경상남도 거창군 거창읍 대평리 1502-5번지
2011,20110930,주유소,폐업,현대오일뱅크(주)직영진달래주유소,인천광역시 부평구 십정동 334-1
2011,20111001,주유소,휴업,GS칼텍스㈜대천점,부산광역시 사상구 학장동 236-17
2011,20111001,주유소,휴업,감곡IC주유소,충청북도 음성군 감곡면 오궁리 199-3
2011,20111001,주유소,신규,대광주유소,광주광역시 서구 하남대로 556
2011,20111001,주유소,폐업,대광주유소,광주광역시 북구 동림동 912-13
2011,20111001,일반판매소,폐업,삼원석유,광주광역시 북구 중흥동 666-10
2011,20111001,주유소,신규,양덕IC주유소,경상북도 포항시 북구 양덕동 899-4
2011,20111001,주유소,휴업,어천주유소,경기도 화성시 매송면 어천리 449
2011,20111001,일반판매소,폐업,진양석유,대구광역시 북구 풍향동 589-43
2011,20111002,주유소,사업재개,의림주유소,충청북도 제천시 의림동 35-6
2011,20111003,주유소,휴업,소양강주유소,강원도 춘천시 우두동 401-90
2011,20111004,주유소,폐업,삼성주유소,대구광역시 수성구 청수로 60 (상동)
2011,20111005,일반판매소,폐업,SK부산석유,부산광역시 사하구 괴정4동 552-39
2011,20111005,일반대리점,폐업,글로벌에너지㈜,전라북도 군산시 소룡동 896
2011,20111005,주유소,폐업,자모주유소,대구광역시 달성군 현풍면 비슬로 464
2011,20111006,용제판매소,신규등록,(주)필성,충청북도 청원군 북이면 옥수리 87-1
2011,20111006,주유소,신규,신관주유소,충청남도 공주시 신관동 97-2번지 
2011,20111007,주유소,신규,(유)수완현대,광주광역시 광산구 임방울대로 472
2011,20111007,주유소,영업개시,신세계주유소,강원도 춘천시 조양리 868-1
2011,20111007,주유소,영업개시,조양주유소,강원도 춘천시 조양리 253-3
2011,20111010,주유소,휴업사업재개,가나주유소,경기도 남양주시 삼패동 296-4
2011,20111010,주유소,신규등록,다향주유소,울산광역시 중구 태화동 288
2011,20111010,주유소,폐업,선어대주유소,경상북도 안동시 용상동 472-11
2011,20111010,주유소,재개,성가주유소,충청북도 청원군 가덕면 인차리 325-1
2011,20111010,일반판매소,폐업,형제석유,제주특별자치도 서귀포시 동홍동 423-6
2011,20111011,일반대리점,신규,(유)대산,전라남도 여수시 교동 368번지
2011,20111011,주유소,휴업,광시주유소,충청남도 예산군 광시면 하장대리 6-2
2011,20111011,주유소,폐업,대창주유소,충청남도 서산시 읍내동 251-1
2011,20111012,주유소,신규,고서농협,전라남도 담양군 고서면 동운리 1308-9
2011,20111012,일반판매소,휴업,산양석유문경저장소,경상북도 문경시 산양면 존도리 95-9
2011,20111012,주유소,휴업,상동주유소,강원도 영월군 상동읍 덕구리 17
2011,20111012,주유소,사업재개,양효주유소,경상남도 밀양시 무안면 양효리 212-2
2011,20111012,주유소,휴업,월촌주유소,경상남도 함안군 군북면 월촌리 246
2011,20111012,일반판매소,폐업,한국에너지,충청북도 충주시 용관동 435-1
2011,20111013,일반판매소,폐업,만덕석유,부산광역시 북구 만덕동 818-4
2011,20111013,주유소,폐업,미래주유소,전라북도 부안군 변산면 마포리 195-9
2011,20111013,주유소,휴업,신일주유소,전라북도 군산시 미장동 64-21
2011,20111013,주유소,휴업,전북주유소,전라북도 군산시 회현 고사리 167
2011,20111014,주유소,신규,공단주유소,대구광역시 달성군 구지면 내리 845-14
2011,20111014,주유소,휴업,대성주유소,충청북도 영동군 영동읍 가리 856-1
2011,20111014,일반판매소,폐업,포산석유,대구광역시 달성군 유가면 비슬로 54길
2011,20111015,주유소,휴업,GS칼텍스(주)직영공단점,경상북도 구미시 수출대로 106 (공단동)
2011,20111017,일반판매소,폐업,금정석유,부산광역시 동래구 미남로 94-1
2011,20111017,일반판매소,휴업,신용석유,충청남도 예산군 예산읍 산성리 275-2
2011,20111018,주유소,신규등록,쌍백주유소,경상남도 합천군 율곡면 대야로 1745-3
2011,20111019,주유소,폐업,고등동,경기도 수원시 팔달구 고등동 167-14
2011,20111019,주유소,신규,남산주유소,경상북도 상주시 낙양동 220-10
2011,20111019,주유소,폐업,다복주유소,부산광역시 사하구 신평1동 262-16
2011,20111019,주유소,휴업사업재개,우리주유소,충청북도 음성군 대소면 태생리 65-5
2011,20111019,주유소,휴업,우정주유소,경기도 화성시 마도면 슬항리 220-3
2011,20111019,주유소,휴업,원전주유소,경상북도 울진군 북면 나곡리 657-1
2011,20111019,주유소,등록,진부농협주유소,강원도 평창군 진부면 하진부리 316-2
2011,20111019,주유소,재개,회덕롯데리아,대전광역시 대덕구 와동 375
2011,20111020,주유소,사업재개,금강에너지지점경성주유소,경기도 양주시 광적면 가납리 657-7
2011,20111020,일반판매소,폐업,대봉석유,경상남도 진주시 상봉동 1024-1
2011,20111020,일반판매소,폐업,동진석유,전라북도 정읍시 상동 565-3
2011,20111020,주유소,폐업,벽산주유소,경상남도 김해시 주촌면 천곡리 119-7
2011,20111020,일반대리점,폐지,㈜대덕상사,충청남도 부여군 부여읍 저석리 23-3
2011,20111020,일반판매소,페업,현암석유,충청남도 서천군 판교면 현암리 199-7
2011,20111021,일반판매소,폐업,고서농협,전라남도 담양군 고서면 동운리 822
2011,20111024,주유소,신규,봉화농협주유소,경상북도 봉화군 예봉로 2021
2011,20111024,일반판매소,폐업,제일석유상사,경기도 김포시 하성면 시암리 492
2011,20111024,주유소,사업폐업,창대주유소,경기도 성남시 수정구 복정동 179-1외 3필지
2011,20111024,주유소,휴업,행복주유소,경상북도 영덕군 축산면 고곡리 329
2011,20111025,주유소,폐업,GS칼텍스(주)직영광진점,전라북도 정읍시 소성면 신천리 43-2
2011,20111025,석유일반판매소,폐업,백산석유,경상남도 밀양시 하남읍 백산리 731-3
2011,20111025,일반판매소,폐업,삼화석유,부산광역시 부산진구 당감3동 593-13
2011,20111026,주유소,폐업,경일,"경기도 수원시 팔달구 고등동 206-1,207-5"
2011,20111026,일반판매소,폐업,성진에너지,대전광역시 서구 도마동 75-8
2011,20111027,일반판매소,폐업,남부에너지,경상남도 양산시 남부동 472-21
2011,20111027,일반판매소,신규등록,현암석유,충청남도 서천군 판교면 현암리 215-5
2011,20111028,주유소,폐업,계산주유소,인천광역시 계양구 계산동 944
2011,20111028,일반판매소,휴업,덕원에너지,전라남도 영암군 영암읍 회문리 222-1
2011,20111028,일반판매소,휴업,천지석유,충청남도 예산군 봉산면 효교리 143-22
2011,20111028,주유소,휴업,풍세주유소,충청남도 천안시 동남구 풍세면 보성리 680-124
2011,20111028,주유소,사업재개,화진주유소,경상남도 밀양시 무안면 마흘리 459번지
2011,20111031,일반대리점,신규등록,다우에너지㈜,"울산광역시 남구 수암로 199, (야음동 2층)"
2011,20111031,주유소,신규,코스모스주유소,대전광역시 유성구 가정동 2-22
2011,20111031,주유소,휴지,홍익주유소,경상남도 창원시 마산합포구 진전면 율티리 224-2번지
2011,20111101,주유소,휴업,가람주유소,대구광역시 달성군 현풍면 비슬로 799
2011,20111101,주유소,휴업재개,국제주유소,대전광역시 중구 유천2동 185-3
2011,20111101,주유소,등록,내트럭하우스남대전사업소,대전광역시 동구 구도동 남대전물류단지 F1블럭
2011,20111101,주유소,휴업,동수원톨게이트,경기도 수원시 영통구 이의동 832-4
2011,20111102,일반판매소,폐업,금호석유,전라북도 전주시 완산구 효자동1가 686-1
2011,20111102,주유소,휴업,문화주유소,경기도 양주시 백석읍 연곡리 127-1
2011,20111102,주유소,폐업,신명주유소,부산광역시 수영구 광안1동 490-1
2011,20111102,주유소,신규,신은성주유소,충청남도 천안시 동남구 병천면 송정리 372-1
2011,20111102,주유소,재개시,오렌지주유소,충청북도 청주시 상당구 북문로3가 1-2
2011,20111102,용제대리점,폐업,㈜국제,부산광역시 중구 부평동 흑교로 21번길 26
2011,20111102,주유소,폐업,한국주유소,부산광역시 사하구 괴정4동 1122-1 외 2필지
2011,20111102,주유소,신규등록,합천농업주유소,경상남도 합천군 합천읍 대야로 904
2011,20111103,주유소,신규,대영주유소,강원도 춘천시 온의동 500-30
2011,20111103,일반판매소,신규등록,서천석유,충청남도 서천군 서천읍 삼산북길 35
2011,20111104,일반판매소,휴업,고령석유,경상북도 고령군 고령읍 고아리 118-4
2011,20111104,일반판매소,폐업,상당석유,충청북도 청주시 상당구 북문로2가 116-136
2011,20111105,일반대리점,폐업,(주)경일,경상남도 하동군 고전면 대덕리 705
2011,20111107,주유소,폐업,능수버들점주유소,충청남도 천안시 동남구 신부동 305-29
2011,20111107,주유소,신규등록,임실농협주유소,전라북도 임실군 청웅면 구고6길 66
2011,20111108,일반판매소,폐업,가야석유,경상남도 고성군 고성읍 송학리 283-10
2011,20111108,주유소,폐업,모정주유소,충청북도 청원군 오창읍 모정리 96-4
2011,20111108,주유소,사업재개,사과나무주유소,충청북도 충주시 번영대로 23
2011,20111108,주유소,신규,황소주유소,경기도 안산시 상록구 사사동 614
2011,20111109,일반판매소,개시,동원에너지,인천광역시 남구 용현동 568-70
